Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir,WindSpeed,Humidity,Pressure,Cloud,Temp,RainToday,RainTomorrow
CoffsHarbour,16.9,27.5,0,4.4,9.7,NE,43,NE,28,66,1019.1,2,26.9,No,No
Wollongong,17.8,21.1,1.4,,,S,35,S,28,80,1012.7,8,20.3,Yes,Yes
Dartmoor,9.5,17.9,0,4,0.3,W,28,SSW,13,88,1013.4,,16.3,No,Yes
AliceSprings,21.9,39.4,1.6,11.2,11.5,NNW,57,N,33,26,1004.1,6,35.4,Yes,Yes
Brisbane,17.3,28.4,9.2,3,9.1,SW,39,NNE,7,53,1006.2,6,25,Yes,Yes
Brisbane,19,29.6,0,9.4,12.4,NNE,30,NNE,13,53,1013.3,1,27.8,No,No
MountGinini,8.4,17.3,0,,,W,41,NW,17,71,,,15.9,No,Yes
BadgerysCreek,13.7,24.3,1.2,,,E,26,ENE,15,70,1026,,21.4,Yes,No
Cairns,25.2,32.8,0,6.8,9.1,ESE,44,SE,30,64,1010.4,3,30.1,No,Yes
Mildura,9.2,18.6,0.8,1,3.5,WSW,43,WNW,24,61,1010.9,6,16.9,No,Yes
Sydney,20.5,26.6,1.4,5.2,7.6,,,ENE,17,56,1016.7,6,25.7,Yes,No
Albany,9.2,22,0,2.6,9.7,,,ESE,13,53,1029.4,0,21,No,No
Ballarat,4.8,14.3,0.4,,,WNW,44,WNW,17,99,1022.9,8,11.4,No,Yes
Sydney,10.4,14,6.8,2.4,0.6,W,26,SSW,11,85,1025.6,7,13.6,Yes,Yes
NorfolkIsland,19.1,24.7,0.2,6.2,3.3,E,37,E,24,56,1020.7,7,23.4,No,No
Newcastle,18.7,37,0,,,,,,,,,,,No,No
Witchcliffe,11.9,18,2.4,,,S,41,SSE,20,80,1023.3,,14.9,Yes,Yes
Hobart,7.1,20.3,0,4.2,10.7,ESE,35,ESE,13,39,1021.1,3,19,No,No
Nhil,12.5,27.9,0,,,ESE,41,SE,19,45,1016.4,,26.2,No,No
Ballarat,14,33.6,0,,,ESE,44,S,13,23,1012.9,,31.7,No,No
Brisbane,20.5,36.1,0,7.4,12,WSW,31,NNE,13,50,1006.5,1,33.1,No,No
Witchcliffe,6.6,19.3,2.2,,,N,37,N,24,54,1009.1,,18.2,Yes,Yes
CoffsHarbour,17.9,26.4,1.6,5.6,,ENE,37,ENE,24,62,1016.7,1,25.7,Yes,No
PearceRAAF,11.4,17.9,6.8,,3,SW,46,SW,24,68,1010.3,8,15.4,Yes,Yes
Moree,14.2,29.3,0,6.4,,NNE,35,E,13,25,1019.8,,29.2,No,No
Perth,15.4,22.9,1,3.6,4.1,SW,37,WNW,15,63,1011.4,5,21.4,No,Yes
Moree,15.1,23.7,21.2,10.2,,WSW,59,W,39,51,1011.5,6,21.8,Yes,Yes
Mildura,5.2,14.8,0,0.6,2.5,E,19,N,11,63,1010.8,7,14.4,No,Yes
Cairns,23.1,28.1,1,5,0.9,SSE,33,SSE,20,73,1016.4,8,27,No,Yes
Penrith,23.9,32.9,0,,,SSW,39,SSE,15,84,,,24.2,No,Yes
Moree,9.9,22.3,0,3.6,3.4,NE,39,NE,15,40,1022,5,21.2,No,No
MountGinini,5,8.8,48.6,,,NW,50,W,15,97,,,4.6,Yes,Yes
Townsville,27,32.6,4,6,8.5,S,59,ENE,20,69,1006.1,6,31.9,Yes,Yes
Albury,13.8,29.8,0,,,NNE,33,E,11,28,1011.3,,28.1,No,Yes
Nuriootpa,,14,0,2.4,4.3,W,72,WSW,28,73,1015.9,6,12,No,Yes
Bendigo,5.2,13.5,0,,,WNW,30,,0,96,1019,8,12.7,No,Yes
Hobart,9,12.1,0,1.6,0.8,NNW,50,NNW,19,70,986.5,7,11.5,No,Yes
MountGambier,14.9,26.7,0,,,S,28,S,13,46,1014.3,,25.6,No,No
CoffsHarbour,15.3,21.3,14,3.6,5.5,S,43,S,30,64,1024.1,4,19.9,Yes,Yes
WaggaWagga,13.1,32.4,0,10.2,12.3,ENE,37,ENE,11,23,1015.1,1,31.6,No,No
NorahHead,17.6,21.4,0,,,NE,30,NNE,22,83,1010.2,,19.4,No,No
Moree,13.2,34.7,0,10.2,11.2,SW,56,SW,20,10,1006.2,6,34,No,No
MountGinini,11,21.9,0,,,SW,24,ESE,6,53,,,21,No,No
Cobar,16.3,29.1,0,8.4,0.9,W,76,WSW,35,73,1007.1,7,16.8,No,No
Hobart,5.8,14,0,1.4,7.7,NW,39,ESE,13,48,1011.7,3,11.2,No,No
Sydney,16.4,23.4,4.2,2,6.8,SSW,48,SSE,31,49,1007.9,,23.2,Yes,No
Witchcliffe,14.7,22.9,,,,SSW,39,SW,22,52,1009.1,,21.5,,No
Albury,6.7,14.7,0.2,,,W,35,WNW,19,58,1019.3,6,13.2,No,No
Nuriootpa,12.3,33,0,8,7.4,WNW,48,NW,20,20,1006.8,7,30.4,No,Yes
AliceSprings,8.3,9.6,2.8,0.2,0,E,31,E,11,96,1021.5,8,8.7,Yes,Yes
Launceston,10.3,19.6,0,,,NNW,46,NW,26,66,,8,18.7,No,No
Nuriootpa,6.4,17.8,0,1.6,9.7,NE,30,E,15,37,1021.3,,17.3,No,No
Hobart,8.6,25.4,0,4.8,12.1,NNW,44,ESE,17,32,1017,,23.2,No,No
PearceRAAF,13.4,19.3,0.2,,0,WNW,69,WNW,28,92,1012,,15.6,No,Yes
Walpole,9.4,23.7,0,,,SE,28,SSE,13,44,1020.9,,22.4,No,Yes
Portland,7.4,18.8,0,7.4,7.2,W,65,W,33,62,1008.6,3,17.1,No,Yes
Dartmoor,9.5,19.6,0,2.6,3.9,S,35,SSW,19,48,1014.8,,18.9,No,Yes
Brisbane,10.2,21.8,0,8.2,10.4,ENE,22,ENE,13,52,1019.4,1,20.9,No,No
Mildura,15,25.4,0,9.4,9.8,SW,65,W,28,30,1003.1,5,24.4,No,Yes
SydneyAirport,15.2,24.6,0,7,12.6,E,39,ENE,30,38,1011.9,3,22.9,No,No
PerthAirport,6.3,19.1,0,3.2,5.2,SW,54,W,26,52,1006.9,3,18.4,No,Yes
Brisbane,19.8,28.4,1.8,5.6,3.9,E,31,E,7,70,1013.4,7,25.7,Yes,Yes
Adelaide,5.3,14.9,0,1.6,,S,28,S,13,48,1025.1,,13.9,No,No
PearceRAAF,9.4,32.5,0,,13.1,E,57,E,13,13,1014.8,,31.8,No,No
Brisbane,16.6,26.3,0,3.6,9.1,NE,20,ENE,9,57,1011.3,4,24.6,No,No
Portland,8.1,18.5,0.2,4.4,10.2,W,33,WSW,20,63,1010.3,,18.4,No,No
MelbourneAirport,7,17.3,1.6,4,6.3,WSW,41,W,28,36,1014,3,15.6,Yes,No
Launceston,9.4,27.5,0,,,SSE,37,WNW,22,31,1010,,26,No,No
Melbourne,17.5,24.1,0,7,11.7,SSE,33,SSE,20,57,1022,0,23.1,No,No
Williamtown,7.7,19.4,,,,WSW,74,NW,28,39,1015.9,,18.9,,Yes
Bendigo,4.2,17.3,3.2,2.6,,WSW,44,WSW,20,62,1017.3,5,13.9,Yes,Yes
CoffsHarbour,12,21.1,0,,,,,,,52,,,19.8,No,No
Adelaide,11,27.1,0,6.4,13.8,WSW,28,SW,15,32,1016.6,,26,No,No
SalmonGums,12.6,19.5,1.8,,,WNW,43,NW,13,57,,,19.2,Yes,Yes
Albury,8.2,30.3,0,,,NNE,48,NNW,22,32,1007.5,8,29.3,No,Yes
Darwin,24.9,32.6,0,3.8,6,N,61,N,24,95,1005.6,7,23.5,No,Yes
Launceston,7.8,24.3,0,,,SSE,28,S,6,52,1021.3,,23.4,No,No
Perth,4.6,18.2,0,2.8,10.5,WSW,30,SW,15,45,1024.2,3,17.4,No,No
Cobar,19.4,34.5,0.4,11.4,,NNE,44,WNW,15,27,1008.4,,31.4,No,No
NorfolkIsland,22.1,27,31,4.4,4,N,41,NNW,13,77,1008.9,7,25.7,Yes,Yes
MountGambier,10.5,18.3,2.8,1.8,3.6,SW,31,WSW,17,51,1016.5,8,17.5,Yes,No
Townsville,21.3,29.5,0,12,11.4,NE,44,ENE,30,42,1017,4,27.3,No,No
Newcastle,17.3,28,0,,,,,SE,11,57,,6,25,No,No
Townsville,25.3,31.2,1.6,7.4,4.6,SE,48,E,28,71,1009.8,7,29.3,Yes,Yes
Albany,17,19.2,0,5,9.1,,,SSW,19,59,1020.7,2,18.8,No,No
Nhil,10.1,15.7,5.2,,,E,37,ENE,7,71,1019.2,,15.5,Yes,Yes
Nuriootpa,6.2,13.7,2.2,3.2,4.5,WNW,57,W,28,83,1012,6,10.8,Yes,No
PearceRAAF,6.1,21.9,0,,10.4,W,28,WSW,19,53,1015.4,1,20.6,No,Yes
Hobart,11.9,17.4,0.6,4.2,4.6,E,31,SE,22,63,1019.6,5,15.7,No,No
BadgerysCreek,11.3,18.1,0.2,,,SE,24,E,7,61,1017.7,,17.7,No,No
MountGinini,-5.3,2.9,2.2,,,S,67,SSE,13,56,,,1.3,Yes,No
GoldCoast,21.1,26,93.6,,,ESE,48,SSE,20,99,1016,,24.8,Yes,Yes
Perth,11.5,18.2,0,3.8,9.3,SE,30,ESE,11,47,1023.4,3,17.6,No,No
MountGambier,8,14.7,1.2,2,4.5,W,69,W,24,93,1009.7,7,10,Yes,Yes
PearceRAAF,21.8,38.6,0,,13.2,E,59,SSE,15,15,1010.1,,37.3,No,No
Adelaide,8.9,13.6,10.4,4,4.4,SW,59,SSW,17,68,1005.1,,11,Yes,Yes
Witchcliffe,7,18.7,0,,,N,43,N,26,67,1017.7,,17.4,No,Yes
Launceston,8,18.2,0.2,,,NW,31,N,4,85,1011.5,,16.6,No,Yes
Sydney,17.3,32.2,0,8.2,10.9,,,E,13,17,1015.5,0,31.9,No,No
Cairns,20.9,28.4,0,3.8,6.5,S,31,N,11,83,1009.5,7,26,No,No
Portland,5,14.6,1.6,,,WSW,61,W,31,77,1022.5,8,13,Yes,Yes
PearceRAAF,18.7,35,0,,10.2,E,59,E,19,12,1009.7,,34.3,No,No
SydneyAirport,12.2,19.6,0,2.6,1.7,SSW,37,SSE,17,73,1024.4,7,18.5,No,Yes
WaggaWagga,3.1,22.5,0,6.4,10.8,SSE,35,SSW,13,23,1015.4,2,21.9,No,No
BadgerysCreek,20.1,24.4,2.8,,,ENE,41,ENE,13,83,1012.2,,23.7,Yes,Yes
SalmonGums,8.2,20,0.8,,,WSW,22,NE,9,46,,,19.9,No,Yes
Portland,11.5,13.6,2.2,0.6,1.9,SW,48,SW,24,74,1016,8,12.7,Yes,Yes
Williamtown,18.9,22,1.6,9.2,0,SSW,41,SSE,15,73,1018.2,7,21.2,Yes,Yes
Launceston,2.7,12.9,7,,,NNW,41,NNW,24,71,1008.9,,12.5,Yes,No
NorfolkIsland,19.9,24.4,5.4,3.8,4.9,SSW,48,S,22,81,1008.1,7,23,Yes,Yes
Hobart,2.7,12.5,0.2,1.2,8.8,NNW,30,NNW,13,61,1026.3,,12.3,No,No
MelbourneAirport,14.5,24,0,5.4,8.2,SW,54,SW,31,53,1020.2,7,20.4,No,No
Moree,22.8,37.4,0,10.2,12.3,NNE,33,SSE,13,22,1008.1,1,35.1,No,No
Launceston,8.1,19.8,0,,,NNW,24,N,7,53,1021.6,,19.1,No,No
Watsonia,13.7,17.5,0,4.8,2.7,N,50,NNW,20,67,1012.3,8,16.9,No,Yes
Newcastle,,17.2,30.8,,,,,SE,37,84,,8,15,Yes,Yes
Sale,12.1,16.5,0,,,SSW,26,WNW,9,72,1011.7,8,15.6,No,No
NorahHead,14.6,21.5,0,,,ESE,59,SE,26,74,1020.9,,19.7,No,Yes
Tuggeranong,-0.9,13.3,0,,,SE,30,S,15,47,1020.5,,11.9,No,No
Canberra,14.7,27.1,0,,,NNW,30,N,11,39,1021.8,4,25.3,No,No
MountGinini,-0.5,3.9,0,,,NW,54,N,13,98,,,2.9,No,No
CoffsHarbour,12.9,22.6,1.2,1.6,5.5,NE,30,NW,15,78,1021,6,20,Yes,No
Hobart,5.5,15.1,1.4,3.2,7.5,ESE,35,ESE,24,69,1022.6,2,12.5,Yes,No
Watsonia,9.6,25.5,0,5.4,13.4,SSW,31,S,17,42,1017.3,1,22.6,No,No
Cobar,7.7,19.8,0,3.6,,ENE,33,ENE,13,22,1019.9,3,19.4,No,No
Adelaide,17.2,30.8,3,,,SSW,37,WNW,17,26,1003,,30.7,Yes,No
Ballarat,14.1,37.5,0,,,N,48,NW,22,22,1011.9,1,36.2,No,Yes
Canberra,15.1,21.2,0.4,5.6,5.4,ESE,44,SE,17,84,1024.1,7,18.5,No,Yes
Newcastle,21.6,,0.6,,,,,,0,71,,7,29,No,No
Bendigo,16,25.5,0,,,SSW,35,SSW,15,51,1010.9,5,21,No,No
GoldCoast,22,24.5,111.2,,,,,,,100,1009.8,,21,Yes,Yes
NorfolkIsland,16.2,21.6,6,3.8,9,WSW,57,WSW,22,67,1008,3,19.7,Yes,Yes
Ballarat,4.2,7.9,11.4,,,SW,63,SSW,19,93,998.9,8,6.8,Yes,Yes
Walpole,10.7,18,6,,,SW,44,W,20,54,1021.8,,16.6,Yes,No
Hobart,8.9,18.4,1,2,4,N,48,NNW,11,47,999,7,17,No,Yes
GoldCoast,16.9,20.2,4.2,,,SSE,39,,0,88,1015.3,,19.6,Yes,Yes
NorahHead,10.7,19.7,0,,,NNW,39,WNW,9,43,1018.4,,19,No,No
AliceSprings,16.3,25.7,6.2,3,5.7,ESE,35,ENE,22,51,1015.3,4,25.1,Yes,No
AliceSprings,20.8,40.9,0,9.2,13,SE,37,ESE,13,16,1004,5,38.8,No,Yes
BadgerysCreek,8.2,25.2,0,,,N,17,N,7,57,1019.2,,24.1,No,Yes
Nuriootpa,10.7,33.4,0,9.8,11.4,ENE,35,N,19,8,1016.7,,32.3,No,No
PerthAirport,17.6,34.1,0,7.6,12.4,E,37,W,26,36,1013.3,4,32,No,No
Witchcliffe,12.3,31.3,0,,,SSE,39,SSE,22,38,1016.1,,30.1,No,No
Melbourne,7.1,14.5,4.6,1,4.6,WSW,96,SW,48,57,1001.5,6,13.9,Yes,Yes
Townsville,22.2,32.4,0,8.6,12.1,ENE,46,ENE,30,59,1005.1,3,31.4,No,Yes
Bendigo,-2.4,12.1,0.8,,,N,24,NNE,13,56,1019.8,6,10.7,No,No
Canberra,8.9,26.9,0.2,,,NW,43,WNW,24,28,1011.9,,25.7,No,No
AliceSprings,22.7,36.6,0,14.8,10.9,SE,57,S,17,15,1012,6,34.8,No,No
Witchcliffe,9.9,16.6,1,,,SE,50,SSE,30,47,1024.4,,14.8,No,No
Tuggeranong,8.7,28,0,,,WNW,39,NNW,17,30,1007.8,,27.2,No,No
SalmonGums,11.5,21.1,5.6,,,NNW,39,NW,19,59,,,20.2,Yes,Yes
Sale,4.1,13.5,0,0.4,0.1,NNE,24,SE,9,79,1017.7,8,11.5,No,Yes
NorahHead,16.2,25.4,0.2,,,NE,54,NE,33,71,1016.9,,21.7,No,No
Melbourne,10.2,15.3,0,2.2,0.5,NNW,31,WNW,11,67,1019.3,7,15.2,No,Yes
Melbourne,6.9,10.7,13.8,3.8,4.5,W,44,W,17,65,1008.7,5,8.4,Yes,Yes
Hobart,11.6,13.9,45,1,0.9,ESE,33,ESE,6,90,1016.1,6,13.5,Yes,Yes
Brisbane,19.8,26.5,22.4,5,1.1,SSW,22,SE,6,85,1016.8,8,23.4,Yes,Yes
Perth,11.5,17.9,5.2,2.2,0.2,N,46,NW,6,87,1021.1,7,17.5,Yes,No
Cobar,20.7,32.8,0,,,SSW,43,S,20,7,1009.2,,31.4,No,No
Nuriootpa,6.7,14.6,0.6,1.6,7.1,,,WSW,24,72,1024.4,6,13.7,No,No
NorfolkIsland,20.4,25.6,1.2,2.2,7.4,ENE,30,E,15,69,1012.5,3,24.2,Yes,Yes
Penrith,6.5,17,0,,,,,NW,6,83,,,15.5,No,No
Canberra,3.3,14.3,1.6,,,NW,52,WNW,28,47,1009.6,6,12.3,Yes,No
WaggaWagga,-1.1,21.3,0,6.2,12.7,NW,24,W,11,11,1024.2,0,20.7,No,No
Adelaide,4.7,14.5,0,,,WSW,20,WSW,13,48,1027.6,,13.1,No,No
Sale,9,13.6,0.2,5.6,6.9,W,70,WSW,31,69,1018.7,8,12.1,No,No
Sydney,19.8,24.2,0,8.6,0,NE,35,ENE,19,68,1010.3,8,22.4,No,No
MountGinini,-3.8,-2.2,9.6,,,WNW,39,WNW,13,86,,,-2.9,Yes,Yes
NorfolkIsland,21.6,25.8,0,5.6,2.2,E,44,ENE,22,84,1009.2,8,23.5,No,Yes
Penrith,12.5,16.9,0.8,,,SW,26,SSW,6,94,,,13.1,No,Yes
Darwin,25.6,34.8,0,9.4,10.7,ENE,48,NNE,31,39,1011,5,33.4,No,No
Darwin,24.2,33.8,0,5.4,10.8,WNW,28,WNW,17,55,1009,3,32.4,No,No
Launceston,5.1,13.3,4.8,,,NNE,30,S,11,80,1000.5,,13.1,Yes,Yes
NorahHead,10.3,18,0,,,S,41,S,31,65,1023.2,,16.8,No,Yes
Watsonia,9,16.4,1,0.2,6.3,SSW,15,SSW,7,70,1021,4,15.3,No,Yes
NorfolkIsland,17.2,21.8,0.2,1,9.8,,,SSE,20,57,1013.2,2,20.6,No,Yes
Williamtown,14.3,24.1,0,14.4,5.5,S,56,S,31,83,1007.7,7,17.9,No,Yes
NorfolkIsland,15.9,19.3,18.6,3.4,0.1,SE,63,SSE,28,95,1008.1,8,17.2,Yes,No
Albany,11.3,23.1,0,1.6,6.3,,,N,7,61,1009.8,6,21.1,No,Yes
Tuggeranong,13.9,23.2,0,,,ENE,41,ENE,20,49,1011,,21,No,Yes
CoffsHarbour,20.2,27.5,1.8,,,SSE,24,ESE,15,72,1007.8,,26.6,Yes,Yes
Townsville,24.8,32.4,0,11,10.9,ESE,52,ENE,31,54,1012.4,3,30.7,No,No
Uluru,19.3,29,1.4,,,E,50,E,28,34,1011.7,,28.3,Yes,No
Portland,10.4,13.4,1,0.8,6.8,SSE,35,SSE,17,64,1031.4,4,12.2,No,No
Albury,0.6,14.3,0.2,,,SW,22,NW,11,70,1023,8,13,No,No
BadgerysCreek,16.8,25.6,10.6,,,N,48,E,7,82,1021.7,,22.4,Yes,Yes
Sydney,17.3,24.5,0,3.4,10.5,ENE,30,NE,13,69,1019.1,5,24.1,No,No
Cobar,9.5,18.8,0,3.8,,E,26,ESE,9,48,1028.5,7,18.2,No,No
Sale,4.1,23.5,0,2.4,6.8,WSW,39,WSW,28,58,1011,7,17.7,No,No
GoldCoast,20.2,27.9,0,,,SSE,46,E,19,72,1013.6,,25.2,No,Yes
SydneyAirport,22,30,0,7.2,12.1,NE,61,NE,41,47,1013.8,0,28.9,No,No
Melbourne,14.7,23.1,0,6.8,4.5,S,37,SSE,24,64,1016.8,7,21.7,No,No
Canberra,0.3,20.8,0,,5.9,N,43,NNW,22,45,1014.5,7,19,No,Yes
Uluru,24.3,40.7,0,,,NW,44,NNW,22,8,1009.8,1,39.2,No,No
AliceSprings,24.2,43.7,0,17.2,13,ESE,57,SSE,31,6,1002.2,2,42,No,No
Cobar,13.5,30.8,0,8.6,,S,30,SE,9,13,1013,1,29.2,No,No
NorahHead,18.7,35.4,0,,,NW,48,WNW,19,28,1006.9,,34.5,No,Yes
MountGinini,6.7,15.6,15.6,,,ESE,35,SSE,9,68,,,14.1,Yes,Yes
BadgerysCreek,12.4,18.1,2,,,S,31,S,17,80,1020.8,,14.8,Yes,Yes
Walpole,15.4,18.9,0,,,NNE,56,WNW,13,82,1006.8,,15.2,No,Yes
SalmonGums,16.8,30.6,0,,,,,NE,17,33,,,29,No,Yes
Portland,11.4,34.3,0,7.2,13.3,NNW,41,N,20,98,1010.9,2,33.2,No,No
Nuriootpa,6.3,13.8,,,3.9,WSW,31,SW,15,80,1023.2,,11.5,,Yes
Launceston,17.2,21.7,0.4,,,NW,50,NNW,30,90,1001.5,,19.2,No,Yes
NorfolkIsland,15.6,19.1,0.4,6.4,6.6,W,56,W,30,62,1015.2,6,17.9,No,Yes
PerthAirport,12.9,17.3,0,2,0.6,WNW,19,SW,11,68,1025,7,17,No,No
Launceston,3.5,13.8,0,,,E,13,ESE,6,65,1020.3,,13.6,No,Yes
PerthAirport,18.5,40.9,0,11.6,11.3,E,52,SE,4,8,1008,1,40.5,No,No
Penrith,0.4,18.6,0,,,WSW,28,N,4,40,,,17.7,No,No
Hobart,10.1,19.9,0.4,3.4,7.2,SW,52,SW,20,42,1008.7,4,18.8,No,No
Woomera,20.9,31,0,15.8,8.2,WSW,69,SW,48,27,1002.2,0,29.8,No,No
Albury,15.2,26.3,0,,,W,43,W,26,24,1009.8,,24.8,No,No
CoffsHarbour,12,20.8,23.8,,,SSW,50,SSW,26,71,1022.1,8,17.7,Yes,Yes
Newcastle,22.8,28,0,,,,,,,,,,,No,Yes
GoldCoast,15.7,25.3,3.4,,,ENE,26,NE,17,68,1020.3,,21.8,Yes,No
Katherine,22,37,0,4,,NNW,31,ESE,15,,1009.4,,,No,No
Adelaide,10.3,23,0,7,9.3,NNW,39,WNW,24,35,1010.9,,22.3,No,Yes
Townsville,14.4,23.6,0,3.2,10.9,S,35,SSE,15,47,1016.3,1,22.8,No,No
Portland,6.5,15.1,0,3.6,11.5,S,28,SW,19,53,1023.7,2,14.1,No,No
Nuriootpa,17.7,35.8,0,10.8,8.4,WNW,59,WSW,30,32,1008,,27.9,No,No
Woomera,10.4,20.7,5,11.6,11.4,SW,57,SW,24,22,1016.4,1,19.8,Yes,No
Newcastle,,17.2,8,,,,,SE,6,70,,6,16.4,Yes,Yes
Woomera,18.1,33.3,0,14.2,13.2,SSE,44,SSW,7,15,1008.2,0,31.7,No,No
Tuggeranong,1.8,10.3,0,,,W,15,,0,90,1025.9,,9.8,No,Yes
Adelaide,6.1,10.8,27.6,0,,SW,31,WSW,9,90,1018.9,,9.3,Yes,Yes
Ballarat,-1,12,0.2,,,N,70,N,39,73,1009.7,1,10.4,No,Yes
PearceRAAF,10.5,20,,,9.7,SSE,41,SSE,13,59,1017.8,2,17.7,,Yes
Perth,5.7,20.1,0,4.4,10.5,SSW,35,SW,11,41,1021.9,1,19.2,No,No
Launceston,10.8,20.3,0,,,NNW,33,NNW,19,58,1019.9,,17.9,No,No
AliceSprings,0.4,21.2,0,5.4,10.4,NE,24,NNE,4,20,1019.2,0,20,No,No
Launceston,0.1,12,0,,,N,24,N,4,80,1013.7,,9.4,No,Yes
Nuriootpa,16.5,20.9,41,9,3.3,WSW,50,NW,22,70,1004.8,7,20.4,Yes,Yes
Newcastle,13,25,0,,,,,SE,19,60,,0,24,No,No
Cairns,23.6,31.6,0,6.5,10.3,ENE,30,ENE,19,55,1010.6,7,31.1,No,No
Katherine,26.4,39.7,0,7.6,,NNE,33,N,11,,1004.9,,,No,No
Woomera,10.8,24.7,0,11.4,12.7,S,44,SSE,22,14,1019.8,0,23.1,No,No
Cairns,21.3,26.6,13.6,4.6,0,S,44,SSE,24,77,1010.5,8,26.4,Yes,Yes
MelbourneAirport,10.3,15.8,3.2,5,8.3,NW,96,WSW,37,54,1007.3,5,13,Yes,No
AliceSprings,13.1,26.8,0,9.4,8.1,E,44,SE,11,31,1015.9,7,24.9,No,No
Uluru,16.7,36,0,,,ESE,46,ENE,7,7,1015.5,,35.5,No,No
Albany,14,17.5,1.6,2.2,2,,,,,,,,,Yes,No
PerthAirport,15.7,34.5,0,9,7.3,E,65,ESE,17,12,1014.8,6,33.8,No,No
Perth,8.9,22.9,0.2,2.2,8.7,NW,39,NW,15,58,1008.5,5,21.5,No,Yes
Albany,10,18.4,1,1.4,5.7,,,W,22,92,1006.8,8,13.5,No,Yes
MountGinini,-0.9,-0.5,2.6,,,W,89,WNW,35,100,,,-1,Yes,Yes
Cairns,23.5,27,83.8,2,0,S,30,SSE,13,98,1006.4,8,24.2,Yes,Yes
Ballarat,1.3,15.6,0.4,,,N,59,N,31,74,1013.3,6,15.5,No,No
MountGambier,13.3,19.1,0,4,0.3,SSE,31,S,15,75,1012.7,7,17.6,No,Yes
Woomera,11,24.4,0,8,,SE,35,SE,19,22,1023.7,,23.3,No,No
Witchcliffe,12.4,26.6,0,,,SSE,37,SSE,24,51,1009.4,,23.6,No,No
SydneyAirport,8.6,16.8,60.2,,1.6,S,85,SSW,57,80,1013.5,7,14.6,Yes,Yes
Sydney,16.5,23.3,25.6,2.4,0.2,,,SE,22,66,1013.9,8,23.1,Yes,Yes
Darwin,24.6,34.5,0,7.6,11.2,ESE,37,ESE,17,37,1009.5,2,33.5,No,No
SalmonGums,15.1,27.1,4,,,NW,57,WNW,24,25,,,25.5,Yes,No
Darwin,23.4,33.5,15.4,7.8,9.1,WNW,33,WNW,26,60,1007,5,32.3,Yes,Yes
Wollongong,17.3,23.7,11.2,,,ENE,33,NE,24,70,1022.6,8,22.4,Yes,Yes
Witchcliffe,9.5,17.5,10.4,,,S,31,SSE,20,61,,,16.7,Yes,No
Darwin,25.6,35.7,0,8.4,11.3,NNE,48,NNE,35,40,1009.1,1,33.9,No,No
Albury,12.8,31.1,0,,,SW,41,NW,11,31,1014.7,,28.5,No,No
AliceSprings,9.7,30.1,0,11.2,12.9,E,46,SSE,13,8,1010.5,1,28.6,No,No
Sydney,14.9,24.1,0,10,9.8,,,E,15,38,1011.7,1,22.6,No,No
Walpole,11.1,15.7,4.2,,,NNE,43,SE,17,98,999.7,,13,Yes,Yes
AliceSprings,6,23.8,0,,,SE,41,SE,22,24,1019.3,,22.7,No,No
Tuggeranong,17.2,26.1,0.6,,,S,67,E,13,59,1010.9,,23.6,No,Yes
MountGambier,5.9,21.2,0,4.4,1.6,NNE,50,NNE,26,39,1009.5,8,20.5,No,Yes
Brisbane,23.1,35.4,0,10.2,11.2,ENE,30,NE,13,57,1006,1,31.9,No,Yes
GoldCoast,12.4,20.4,0,,,S,50,S,28,61,1027.2,,17.8,No,Yes
SalmonGums,12.3,34.8,0,,,ENE,41,ENE,20,12,,,34,No,No
Adelaide,14.5,24.5,0,,,SSW,37,SSE,13,38,1025.1,,23.4,No,No
Penrith,15.8,21.4,1.6,,,S,22,SE,4,90,,,20.4,Yes,Yes
Launceston,1.7,12.2,0,,,NNE,20,E,7,73,1014.7,,10.3,No,No
Launceston,12.7,20.3,4.8,,,NW,44,NNW,22,65,,8,19.7,Yes,No
Bendigo,9.1,15.1,8,,,W,33,NW,11,90,1009.8,8,13.7,Yes,Yes
Portland,7.2,19.2,0.2,,,WSW,35,WSW,20,78,1023.6,8,17.6,No,No
Townsville,20,29,0,5.8,,SE,52,SSE,20,80,1016.4,8,24.6,No,No
Williamtown,16,34.8,0,6.6,11.7,,,SE,22,35,999.7,1,33.3,No,Yes
NorahHead,13.8,24,0,,,NW,20,ENE,11,61,1019.9,,22,No,No
BadgerysCreek,0.9,19.6,0,,,W,22,NW,4,41,,,19.1,No,No
Bendigo,5.9,15.3,0.2,,,NE,31,ESE,13,77,1018,,14.6,No,Yes
MountGambier,9.6,22.8,0,0.8,8,N,39,N,20,43,1009.1,1,22.6,No,Yes
Nhil,2.2,18.1,0,,,WSW,24,SSW,19,59,1023.1,,17.5,No,No
Williamtown,4.5,17.9,0,,,SSE,26,SSW,7,93,1030.2,8,14,No,Yes
PearceRAAF,12,16.6,0.2,,0.1,WSW,80,WNW,19,94,1005,8,12.4,No,Yes
Launceston,3.5,20.5,0,,,WSW,33,W,15,34,1009.7,,19,No,No
AliceSprings,10.6,23.2,0,,,NE,30,SSE,9,23,1015.7,7,22,No,No
MelbourneAirport,6.8,16.8,0.6,4.4,7.1,SW,44,S,26,60,1025.3,7,14,No,No
SalmonGums,2.9,14.7,0.6,,,E,17,E,6,63,,,12.7,No,No
